id,genre,track_name,artist_name,valence,energy,lyric,mood
6UvF13WE5BFSZfP0Uv1Rsu,swedish,"Juni, juli, augusti - Live '04",Gyllene Tider,0.365,0.893,,
2yz5IaQLnO8WBCIWMXoRBS,swedish,Känn ingen sorg för mig Göteborg,Håkan Hellström,0.503,0.824,Y,
77RFNj9Vj6XOlaTULFqoIS,swedish,Kärlek är för dom,Thåström,0.649,0.624,,
0aX8nNhbTMy0dhI853nap0,swedish,King (feat. Lilla Namo),Petter,0.541,0.897,,
6QN99Sr4CgkxOG0AiUuIz9,swedish,Klubbland,Håkan Hellström,0.674,0.881,Y,
3LuOoyDzXfVpdqNKsBMVuz,swedish,Långsamt Farväl,Lisa Nilsson,0.371,0.599,,
4oxpQ0HQymKMPaY9QKwYmq,swedish,Längst fram i taxin,Snook,0.923,0.678,,
1YJnmmwavHQOpzv2rKiXNW,swedish,Lejonhjärta,Snook,0.657,0.844,Y,
38yRFcbKCpKYtMh4q1CRnd,swedish,Limousin,Movits!,0.515,0.57,,
609nGhhEsoyx8FGphSzQxH,swedish,Ljudet av ett annat hjärta,Gyllene Tider,0.458,0.931,Y,
19M0l73NdmBqlwdlqDIbhi,swedish,Longing For Lullabies (feat. Titiyo),Kleerup,0.737,0.762,,
6vvYOBxKmCvUSEQgxdZiAq,swedish,Lovefool - Radio Edit,The Cardigans,0.937,0.688,,
2ruSkslWgiaYiGhxyqFYwS,swedish,Mare Mare,Anders Glenmark,0.917,0.72,,
770E8KGmhSNiv6tD7PQ55E,swedish,Max 500,kent,0.242,0.671,Y,
6Rc9Ld1y1uY8XLfE9g69Kn,swedish,Medan vi faller,Daniel Adams-Ray,0.757,0.865,,
7affuyDflV8wvNI4UhuHjX,swedish,Mikrofonkåt,Petter,0.783,0.766,,
6rFiQ7mC1dn7iwNIVdbKWS,swedish,Mina Hundar,Fattaru,0.951,0.715,,
5QBb42hLnoLeLImErio7Cx,swedish,Mitt bästa för dig,Maja Ivarsson,0.887,0.615,,
5gO3B6JU0D9lF2zMEwKsoo,swedish,Mysteriet deg,Lisa Nilsson,0.488,0.616,,
0zK07rJr8kgXBcNwkSNVnJ,swedish,Namnet Va Näääkish,Näääk,0.64,0.66,Y,
3TfL2ZimF9Bo5adrVzIz1h,swedish,Nåt annat än det här,Melissa Horn,0.33,0.55,,
0uw4vJN6gKyJkVGjuCEJHe,swedish,Nu måste vi dra,Ken Ring,0.799,0.873,,
1jYu0gTLkWcQzP9UL9Shuv,swedish,Om sanningen ska fram (Vill du ligga med mig?),Eric Amarillo,0.345,0.791,,
5NGOLzFlniaPtRYoLfrgWb,swedish,Ooa Hela Natten,Various Artists,0.929,0.761,,
6AlXfS7NwqztuDXIC7uzjF,swedish,Råknas,Abidaz,0.625,0.609,,
6K0F3sk2JulXJtBhvdHpaf,swedish,Resten av ditt liv,Timbuktu,0.858,0.615,Y,
4Wk18JTH2YVjv3SJAm2dNO,swedish,Rotlös,Stiftelsen,0.515,0.638,,
0Zl7EnHuDHNNFg5vvBUMhk,swedish,Ruta 1,Patrik Isaksson,0.348,0.657,Y,
5sjhujiSRKjANafhB4GLzb,swedish,Sann romans - Radio Edit,Medina,0.815,0.686,Y,
201y8N0jrbsN8WAnsCeWh7,swedish,Sen en tid tillbaka,Melissa Horn,0.519,0.559,,
2z5DiVx4fzXVHvxTuuQNKl,swedish,"Ska vi älska, så ska vi älska till Buddy Holly",Gyllene Tider,0.853,0.758,,
4IyN7o0glm8gXgvEvT6oiZ,swedish,"Sol, vind och vatten",Ted Gärdestad,0.341,0.487,,
01DjfHntoD0H89aEQuHhsc,swedish,Sommartid,Magnus Uggla,0.813,0.59,,
5qMltIcF36rurWR2kNrfEt,swedish,Stackars Jack,Ulf Lundell,0.465,0.562,Y,
0A79ciKekqVLlLbADMYCgX,swedish,Stockholm i mitt hjärta,Petter,0.281,0.727,,
2qJqPwt94ek4bj73tr0ULT,swedish,Sträck ut din hand,Various Artists,0.624,0.731,,
5gzslnn0fGkJnMz2IbyMw7,swedish,Strövtåg i hembygden,Mando Diao,0.476,0.516,,
4bPBueSsUeS7DyAG5ECskL,swedish,Tänd På,kent,0.319,0.902,Y,
63vK4u4uKwRD9KVJ5nHc46,swedish,Tommy tycker om mig,Carola,0.779,0.804,,
1d5j7ibUKDihkXKddtp1dl,swedish,Trubaduren,Magnus Uggla,0.554,0.685,,
4zft0F5wY7rtdbJ05leuPI,swedish,Trumma trumma,Den svenska björnstammen,0.691,0.851,Y,
3ZFmytdiIda4hXObbBO5c6,swedish,Tycker om när du tar på mig,Per Gessle,0.394,0.599,,
131l5GkXPIk81bxihGypPt,swedish,Uncover,Zara Larsson,0.312,0.456,,
5yVkWdTFlPrnUjnA24ta3M,swedish,Upp över mina öron,Orup,0.981,0.935,Y,
5MEuFY2DxrozPEgGpR8Fji,swedish,Välkommen in,Veronica Maggio,0.629,0.676,,
03CuKm1ugqpOYDukfxQlT0,swedish,Vandraren,Nordman,0.693,0.95,,
